event_date,decision_rule,_join_token,market_slug_market,group_item_title_market,contract_event_type_v2_market,event_set_v2_market,selected_yes_token_id_market,p_market,Y_event_int_market,hko_tmax_C,price_staleness_hours,market_slug_ecmwf,group_item_title_ecmwf,contract_event_type_v2_ecmwf,event_set_v2_ecmwf,selected_yes_token_id_ecmwf,p_ecmwf_proxy,Y_event_int_ecmwf,forecast_hko_daily_max_C,temperature_error_C,abs_temperature_error_C,selected_run_init_utc,decision_cutoff_utc,market_slug,group_item_title,contract_event_type_v2,event_set_v2,selected_yes_token_id,Y_event_int,Y_mismatch,brier_market_common,brier_ecmwf_common,log_market_common,log_ecmwf_common,delta_brier_market_minus_ecmwf,delta_log_market_minus_ecmwf
2026-04-03,24h_prior,12420105298063046377642380667622482533826423004781087080112995216382474838019,highest-temperature-in-hong-kong-on-april-3-2026-20c,20°C,interior_bin,"[20, 21)",12420105298063046377642380667622482533826423004781087080112995216382474838019,0.0055,0,27.1,0.9872222222222222,highest-temperature-in-hong-kong-on-april-3-2026-20c,20°C,interior_bin,"[20, 21)",12420105298063046377642380667622482533826423004781087080112995216382474838019,0.0015176096373156,0,25.4,-1.7000000000000028,1.7000000000000028,2026-04-01T06:00:00+00:00,2026-04-01T16:00:00+00:00,highest-temperature-in-hong-kong-on-april-3-2026-20c,20°C,interior_bin,"[20, 21)",12420105298063046377642380667622482533826423004781087080112995216382474838019,0,False,3.0249999999999997e-05,2.3031390112731874e-06,0.005515180688110111,0.0015187623732376343,2.794686098872681e-05,0.003996418314872477
2026-04-03,24h_prior,21695926733987735361668859131137056871131110463766615930114704470867888048949,highest-temperature-in-hong-kong-on-april-3-2026-21c,21°C,interior_bin,"[21, 22)",21695926733987735361668859131137056871131110463766615930114704470867888048949,0.0105,0,27.1,0.9838888888888888,highest-temperature-in-hong-kong-on-april-3-2026-21c,21°C,interior_bin,"[21, 22)",21695926733987735361668859131137056871131110463766615930114704470867888048949,0.0100285798530851,0,25.4,-1.7000000000000028,1.7000000000000028,2026-04-01T06:00:00+00:00,2026-04-01T16:00:00+00:00,highest-temperature-in-hong-kong-on-april-3-2026-21c,21°C,interior_bin,"[21, 22)",21695926733987735361668859131137056871131110463766615930114704470867888048949,0,False,0.00011025000000000001,0.00010057241386970436,0.010555513939516587,0.010079204808675557,9.677586130295648e-06,0.00047630913084103013
2026-04-03,24h_prior,85573700139071295507347633720956517812924506101041421908445894959272474634021,highest-temperature-in-hong-kong-on-april-3-2026-22c,22°C,interior_bin,"[22, 23)",85573700139071295507347633720956517812924506101041421908445894959272474634021,0.016,0,27.1,0.9883333333333332,highest-temperature-in-hong-kong-on-april-3-2026-22c,22°C,interior_bin,"[22, 23)",85573700139071295507347633720956517812924506101041421908445894959272474634021,0.0430939936189997,0,25.4,-1.7000000000000028,1.7000000000000028,2026-04-01T06:00:00+00:00,2026-04-01T16:00:00+00:00,highest-temperature-in-hong-kong-on-april-3-2026-22c,22°C,interior_bin,"[22, 23)",85573700139071295507347633720956517812924506101041421908445894959272474634021,0,False,0.000256,0.001857092286034387,0.016129381929883644,0.04405010930053611,-0.001601092286034387,-0.027920727370652463
2026-05-04,24h_prior,3529654944169415564682556937563972889978763368286892102906734523136619067824,highest-temperature-in-hong-kong-on-may-4-2026-20c,20°C,interior_bin,"[20, 21)",3529654944169415564682556937563972889978763368286892102906734523136619067824,0.001,0,27.6,0.9966666666666668,highest-temperature-in-hong-kong-on-may-4-2026-20c,20°C,interior_bin,"[20, 21)",3529654944169415564682556937563972889978763368286892102906734523136619067824,0.0003973890913637,0,26.0,-1.6000000000000014,1.6000000000000014,2026-05-02T06:00:00+00:00,2026-05-02T16:00:00+00:00,highest-temperature-in-hong-kong-on-may-4-2026-20c,20°C,interior_bin,"[20, 21)",3529654944169415564682556937563972889978763368286892102906734523136619067824,0,False,1e-06,1.5791808993486712e-07,0.0010005003335835344,0.0003974680713331773,8.420819100651328e-07,0.000603032262250357
2026-04-03,24h_prior,91698610797798048527035171242234447492535594968947107207338833518844824492121,highest-temperature-in-hong-kong-on-april-3-2026-23c,23°C,interior_bin,"[23, 24)",91698610797798048527035171242234447492535594968947107207338833518844824492121,0.0355,0,27.1,0.9858333333333332,highest-temperature-in-hong-kong-on-april-3-2026-23c,23°C,interior_bin,"[23, 24)",91698610797798048527035171242234447492535594968947107207338833518844824492121,0.1205246531526716,0,25.4,-1.7000000000000028,1.7000000000000028,2026-04-01T06:00:00+00:00,2026-04-01T16:00:00+00:00,highest-temperature-in-hong-kong-on-april-3-2026-23c,23°C,interior_bin,"[23, 24)",91698610797798048527035171242234447492535594968947107207338833518844824492121,0,False,0.0012602499999999999,0.01452619201757179,0.03614544663635326,0.12842974607024646,-0.01326594201757179,-0.0922842994338932
2026-04-03,24h_prior,53973273390056076105153935439645668024759457269464880276139554928412728339117,highest-temperature-in-hong-kong-on-april-3-2026-24c,24°C,interior_bin,"[24, 25)",53973273390056076105153935439645668024759457269464880276139554928412728339117,0.02,0,27.1,0.9888888888888888,highest-temperature-in-hong-kong-on-april-3-2026-24c,24°C,interior_bin,"[24, 25)",53973273390056076105153935439645668024759457269464880276139554928412728339117,0.2195389656117957,0,25.4,-1.7000000000000028,1.7000000000000028,2026-04-01T06:00:00+00:00,2026-04-01T16:00:00+00:00,highest-temperature-in-hong-kong-on-april-3-2026-24c,24°C,interior_bin,"[24, 25)",53973273390056076105153935439645668024759457269464880276139554928412728339117,0,False,0.0004,0.048197357421897215,0.020202707317519466,0.24787046418294226,-0.04779735742189722,-0.2276677568654228
2026-04-03,24h_prior,17628245778653871888205685109112704653981223018314695881117527264675734261737,highest-temperature-in-hong-kong-on-april-3-2026-25c,25°C,interior_bin,"[25, 26)",17628245778653871888205685109112704653981223018314695881117527264675734261737,0.105,0,27.1,0.9880555555555556,highest-temperature-in-hong-kong-on-april-3-2026-25c,25°C,interior_bin,"[25, 26)",17628245778653871888205685109112704653981223018314695881117527264675734261737,0.2605588311462989,0,25.4,-1.7000000000000028,1.7000000000000028,2026-04-01T06:00:00+00:00,2026-04-01T16:00:00+00:00,highest-temperature-in-hong-kong-on-april-3-2026-25c,25°C,interior_bin,"[25, 26)",17628245778653871888205685109112704653981223018314695881117527264675734261737,0,False,0.011024999999999998,0.06789090448832551,0.11093156070728166,0.301860555298609,-0.05686590448832551,-0.19092899459132734
2026-04-03,24h_prior,12404000717186025164513420188934048290926285314741201326081130081895600140473,highest-temperature-in-hong-kong-on-april-3-2026-26c,26°C,interior_bin,"[26, 27)",12404000717186025164513420188934048290926285314741201326081130081895600140473,0.355,0,27.1,0.9872222222222222,highest-temperature-in-hong-kong-on-april-3-2026-26c,26°C,interior_bin,"[26, 27)",12404000717186025164513420188934048290926285314741201326081130081895600140473,0.2015170661941665,0,25.4,-1.7000000000000028,1.7000000000000028,2026-04-01T06:00:00+00:00,2026-04-01T16:00:00+00:00,highest-temperature-in-hong-kong-on-april-3-2026-26c,26°C,interior_bin,"[26, 27)",12404000717186025164513420188934048290926285314741201326081130081895600140473,0,False,0.126025,0.040609127967504086,0.43850496218636453,0.2250416843722114,0.08541587203249591,0.21346327781415314
2026-05-04,24h_prior,105963347946619614603114307554083461903822487038255752588388131163877727572223,highest-temperature-in-hong-kong-on-may-4-2026-19c,19°C,interior_bin,"[19, 20)",105963347946619614603114307554083461903822487038255752588388131163877727572223,0.0005,0,27.6,0.9969444444444444,highest-temperature-in-hong-kong-on-may-4-2026-19c,19°C,interior_bin,"[19, 20)",105963347946619614603114307554083461903822487038255752588388131163877727572223,3.01406150965966e-05,0,26.0,-1.6000000000000014,1.6000000000000014,2026-05-02T06:00:00+00:00,2026-05-02T16:00:00+00:00,highest-temperature-in-hong-kong-on-may-4-2026-19c,19°C,interior_bin,"[19, 20)",105963347946619614603114307554083461903822487038255752588388131163877727572223,0,False,2.5e-07,9.084566784011869e-10,0.0005001250416822429,3.014106933411867e-05,2.490915433215988e-07,0.0004699839723481242
2026-04-03,24h_prior,7565298029201963272915714516666148570142923461148059990393740130391824107339,highest-temperature-in-hong-kong-on-april-3-2026-27c,27°C,interior_bin,"[27, 28)",7565298029201963272915714516666148570142923461148059990393740130391824107339,0.275,1,27.1,0.985,highest-temperature-in-hong-kong-on-april-3-2026-27c,27°C,interior_bin,"[27, 28)",7565298029201963272915714516666148570142923461148059990393740130391824107339,0.1015429725067298,1,25.4,-1.7000000000000028,1.7000000000000028,2026-04-01T06:00:00+00:00,2026-04-01T16:00:00+00:00,highest-temperature-in-hong-kong-on-april-3-2026-27c,27°C,interior_bin,"[27, 28)",7565298029201963272915714516666148570142923461148059990393740130391824107339,1,False,0.525625,0.8072250302520428,1.2909841813155656,2.2872731956474297,-0.28160003025204283,-0.9962890143318641
2026-04-03,24h_prior,71049896896913136698232710369927204560548631038509003340906254566162201678369,highest-temperature-in-hong-kong-on-april-3-2026-28c,28°C,interior_bin,"[28, 29)",71049896896913136698232710369927204560548631038509003340906254566162201678369,0.2,0,27.1,1.9841666666666664,highest-temperature-in-hong-kong-on-april-3-2026-28c,28°C,interior_bin,"[28, 29)",71049896896913136698232710369927204560548631038509003340906254566162201678369,0.033320683764183,0,25.4,-1.7000000000000028,1.7000000000000028,2026-04-01T06:00:00+00:00,2026-04-01T16:00:00+00:00,highest-temperature-in-hong-kong-on-april-3-2026-28c,28°C,interior_bin,"[28, 29)",71049896896913136698232710369927204560548631038509003340906254566162201678369,0,False,0.04000000000000001,0.0011102679665126885,0.2231435513142097,0.03388846600010913,0.03888973203348732,0.18925508531410057
2026-04-03,24h_prior,489214184373807034980491617899152617536116229064820840303179512944737917580,highest-temperature-in-hong-kong-on-april-3-2026-29corhigher,29°C or higher,upper_tail,"[29, infinity)",489214184373807034980491617899152617536116229064820840303179512944737917580,0.17,0,27.1,1.9841666666666664,highest-temperature-in-hong-kong-on-april-3-2026-29corhigher,29°C or higher,upper_tail,"[29, infinity)",489214184373807034980491617899152617536116229064820840303179512944737917580,0.008197535924596,0,25.4,-1.7000000000000028,1.7000000000000028,2026-04-01T06:00:00+00:00,2026-04-01T16:00:00+00:00,highest-temperature-in-hong-kong-on-april-3-2026-29corhigher,29°C or higher,upper_tail,"[29, infinity)",489214184373807034980491617899152617536116229064820840303179512944737917580,0,False,0.028900000000000006,6.719959523504198e-05,0.18632957819149348,0.008231320482313249,0.028832800404764963,0.17809825770918022
2026-05-04,24h_prior,5909268814463807835595751454297257835365182497047822447183687413775679183552,highest-temperature-in-hong-kong-on-may-4-2026-18c,18°C,interior_bin,"[18, 19)",5909268814463807835595751454297257835365182497047822447183687413775679183552,0.0005,0,27.6,0.9986111111111112,highest-temperature-in-hong-kong-on-may-4-2026-18c,18°C,interior_bin,"[18, 19)",5909268814463807835595751454297257835365182497047822447183687413775679183552,1.482413702846852e-06,0,26.0,-1.6000000000000014,1.6000000000000014,2026-05-02T06:00:00+00:00,2026-05-02T16:00:00+00:00,highest-temperature-in-hong-kong-on-may-4-2026-18c,18°C,interior_bin,"[18, 19)",5909268814463807835595751454297257835365182497047822447183687413775679183552,0,False,2.5e-07,2.197550386388115e-12,0.0005001250416822429,1.4824148016786424e-06,2.499978024496136e-07,0.0004986426268805643
2026-05-04,24h_prior,5316216010476065273817442590084028836828033761763879204264401856691517116504,highest-temperature-in-hong-kong-on-may-4-2026-17c,17°C,interior_bin,"[17, 18)",5316216010476065273817442590084028836828033761763879204264401856691517116504,0.0005,0,27.6,0.9972222222222222,highest-temperature-in-hong-kong-on-may-4-2026-17c,17°C,interior_bin,"[17, 18)",5316216010476065273817442590084028836828033761763879204264401856691517116504,4.7226446031611864e-08,0,26.0,-1.6000000000000014,1.6000000000000014,2026-05-02T06:00:00+00:00,2026-05-02T16:00:00+00:00,highest-temperature-in-hong-kong-on-may-4-2026-17c,17°C,interior_bin,"[17, 18)",5316216010476065273817442590084028836828033761763879204264401856691517116504,0,False,2.5e-07,2.230337204776748e-15,0.0005001250416822429,1.000000500029089e-06,2.4999999776966277e-07,0.0004991250411822138
2026-05-04,24h_prior,85706670194422551578660113691449231182529146529111144061329716794740618356493,highest-temperature-in-hong-kong-on-may-4-2026-16corbelow,16°C or below,lower_tail_endpoint,"(-infinity, 17)",85706670194422551578660113691449231182529146529111144061329716794740618356493,0.0005,0,27.6,0.9972222222222222,highest-temperature-in-hong-kong-on-may-4-2026-16corbelow,16°C or below,lower_tail_endpoint,"(-infinity, 17)",85706670194422551578660113691449231182529146529111144061329716794740618356493,9.865876449133282e-10,0,26.0,-1.6000000000000014,1.6000000000000014,2026-05-02T06:00:00+00:00,2026-05-02T16:00:00+00:00,highest-temperature-in-hong-kong-on-may-4-2026-16corbelow,16°C or below,lower_tail_endpoint,"(-infinity, 17)",85706670194422551578660113691449231182529146529111144061329716794740618356493,0,False,2.5e-07,9.733551810956273e-19,0.0005001250416822429,1.000000500029089e-06,2.4999999999902664e-07,0.0004991250411822138
2026-04-04,24h_prior,35318765231852817823183901385207052431023964534377924230854941418442225420646,highest-temperature-in-hong-kong-on-april-4-2026-19corbelow,19°C or below,lower_tail_endpoint,"(-infinity, 20)",35318765231852817823183901385207052431023964534377924230854941418442225420646,0.0045,0,26.4,0.9975,highest-temperature-in-hong-kong-on-april-4-2026-19corbelow,19°C or below,lower_tail_endpoint,"(-infinity, 20)",35318765231852817823183901385207052431023964534377924230854941418442225420646,0.0002634774655952,0,25.2,-1.1999999999999993,1.1999999999999993,2026-04-02T06:00:00+00:00,2026-04-02T16:00:00+00:00,highest-temperature-in-hong-kong-on-april-4-2026-19corbelow,19°C or below,lower_tail_endpoint,"(-infinity, 20)",35318765231852817823183901385207052431023964534377924230854941418442225420646,0,False,2.0249999999999998e-05,6.94203748764698e-08,0.004510155477886019,0.00026351218188073024,2.018057962512353e-05,0.0042466432960052885
2026-04-04,24h_prior,97533395277130040448921588909099758316119988503161779366461880466727686708712,highest-temperature-in-hong-kong-on-april-4-2026-20c,20°C,interior_bin,"[20, 21)",97533395277130040448921588909099758316119988503161779366461880466727686708712,0.0055,0,26.4,0.9963888888888888,highest-temperature-in-hong-kong-on-april-4-2026-20c,20°C,interior_bin,"[20, 21)",97533395277130040448921588909099758316119988503161779366461880466727686708712,0.0022916528648326,0,25.2,-1.1999999999999993,1.1999999999999993,2026-04-02T06:00:00+00:00,2026-04-02T16:00:00+00:00,highest-temperature-in-hong-kong-on-april-4-2026-20c,20°C,interior_bin,"[20, 21)",97533395277130040448921588909099758316119988503161779366461880466727686708712,0,False,3.0249999999999997e-05,5.251672852895463e-06,0.005515180688110111,0.002294282719837081,2.4998327147104532e-05,0.0032208979682730302
2026-05-31,24h_prior,113446977662123040578492541156130827714869141666318452797464773782757894761356,highest-temperature-in-hong-kong-on-may-31-2026-32corhigher,32°C or higher,upper_tail,"[32, infinity)",113446977662123040578492541156130827714869141666318452797464773782757894761356,0.315,0,30.9,0.9977777777777778,highest-temperature-in-hong-kong-on-may-31-2026-32corhigher,32°C or higher,upper_tail,"[32, infinity)",113446977662123040578492541156130827714869141666318452797464773782757894761356,0.1150696702217082,0,30.2,-0.6999999999999993,0.6999999999999993,2026-05-29T06:00:00+00:00,2026-05-29T16:00:00+00:00,highest-temperature-in-hong-kong-on-may-31-2026-32corhigher,32°C or higher,upper_tail,"[32, infinity)",113446977662123040578492541156130827714869141666318452797464773782757894761356,0,False,0.09922500000000001,0.01324102900493268,0.3783364407199117,0.12224636048741773,0.08598397099506733,0.25609008023249397
2026-04-04,24h_prior,41191145839955785161525453921862667868644075082531076977503059771554831015469,highest-temperature-in-hong-kong-on-april-4-2026-21c,21°C,interior_bin,"[21, 22)",41191145839955785161525453921862667868644075082531076977503059771554831015469,0.0155,0,26.4,3.984722222222222,highest-temperature-in-hong-kong-on-april-4-2026-21c,21°C,interior_bin,"[21, 22)",41191145839955785161525453921862667868644075082531076977503059771554831015469,0.0138935654923173,0,25.2,-1.1999999999999993,1.1999999999999993,2026-04-02T06:00:00+00:00,2026-04-02T16:00:00+00:00,highest-temperature-in-hong-kong-on-april-4-2026-21c,21°C,interior_bin,"[21, 22)",41191145839955785161525453921862667868644075082531076977503059771554831015469,0,False,0.00024024999999999999,0.00019303116208931005,0.01562138090295678,0.013990984457067824,4.721883791068994e-05,0.0016303964458889552
